CustomerID,Recency,Frequency,Monetary,Cluster
17043,33,4,1735.18,0
17044,26,1,948.48,1
17045,114,3,339.44,1
17046,158,1,642.02,1
17047,86,3,1100.9,1
17048,118,3,925.35,1
17049,3,9,5659.9800000000005,0
17050,97,6,3228.84,0
17051,195,1,247.14000000000001,2
17052,29,1,413.75,1
17053,131,1,498.48,1
17054,29,5,1356.33,0
17058,82,3,1179.89,1
17059,30,5,3095.04,0
17060,267,1,234.24,2
17061,74,11,5232.2300000000005,0
17062,314,4,538.37,2
17063,22,7,1461.14,0
17064,59,3,859.35,1
17068,13,21,4552.14,0
17069,29,9,2709.7000000000003,0
17070,115,1,312.14,1
17071,29,9,2429.03,0
17073,18,4,1446.09,0
17075,18,4,834.12,1
17076,37,3,841.0799999999999,1
17078,37,2,378.2,1
17079,79,1,118.80000000000001,1
17080,23,2,287.62,1
17081,26,2,290.16,1
17082,34,2,2003.85,1
17083,110,3,1405.78,1
17084,36,2,2949.75,1
17085,124,5,1566.65,0
17086,8,6,2050.08,0
17088,29,4,1991.01,0
17090,5,7,2043.95,0
17091,3,9,3827.76,0
17092,51,4,1777.78,0
17094,323,1,302.0,2
17095,23,3,1324.16,1
17096,16,4,1022.13,1
17100,19,2,971.74,1
17101,11,4,1621.73,0
17102,262,1,25.5,2
17105,160,2,665.78,1
17107,34,6,10815.43,0
17109,30,6,885.04,0
17110,166,1,163.29999999999998,2
17111,48,1,248.61,1
17114,6,8,808.62,0
17115,9,3,837.5,1
17117,289,1,116.19999999999999,2
17118,318,1,157.02,2
17119,4,2,606.91,1
17120,234,1,307.46,2
17122,120,1,138.32,1
17123,162,1,345.29999999999995,2
17124,186,1,298.89,2
17125,51,1,259.35,1
17126,153,5,1004.75,0
17128,335,1,157.09,2
17131,6,5,2463.17,0
17133,16,7,4892.240000000001,0
17134,107,2,425.0,1
17135,17,7,1139.73,0
17138,276,1,380.5,2
17139,16,12,10668.47,0
17140,248,1,465.32,2
17142,240,1,579.0,2
17144,2,2,984.57,1
17146,106,3,749.78,1
17147,23,4,1714.59,0
17148,52,1,124.88,1
17152,195,3,1689.5,2
17153,25,1,213.78,1
17154,76,1,329.34,1
17155,18,2,251.70000000000002,1
17157,8,2,319.0,1
17158,33,3,1266.97,1
17159,22,3,1538.88,1
17160,32,6,3518.03,0
17162,29,10,1715.46,0
17163,22,2,293.1,1
17164,33,7,2467.35,0
17165,285,1,158.68,2
17166,39,2,206.34,1
17169,58,2,835.78,1
17171,290,1,224.91,2
17172,79,1,317.76,1
17173,6,8,3766.6,0
17174,218,1,59.9,2
17175,45,4,1443.69,0
17176,202,1,306.13,2
17179,179,3,711.79,2
17180,57,4,796.03,1
17181,58,2,239.92000000000002,1
17183,8,6,3347.31,0
17186,47,2,144.0,1
17187,227,1,203.95,2
17188,12,7,2474.23,0
17189,107,2,384.40000000000003,1
17190,59,2,444.74,1
17191,29,7,2095.13,0
17193,36,7,1699.3000000000002,0
17194,274,2,262.62,2
17197,30,1,1013.01,1
17198,24,3,692.22,1
17201,54,1,342.63,1
17203,36,6,3563.85,0
17204,176,4,1564.56,0
17205,54,1,384.08,1
17206,54,1,204.24,1
17211,27,8,2317.2200000000003,0
17212,254,1,226.85,2
17213,41,7,2781.23,0
17214,61,6,1069.1200000000001,0
17217,235,1,113.5,2
17218,5,10,1960.72,0
17219,32,1,114.23,1
17220,25,14,3198.25,0
17221,8,2,335.13,1
17222,66,1,354.15,1
17223,311,2,426.79,2
17226,309,1,393.49,2
17227,19,6,939.32,0
17228,16,8,1906.09,0
17229,97,2,318.76,1
17230,265,8,3638.41,0
17231,13,10,3174.32,0
17232,3,2,421.52,1
17233,36,1,190.88,1
17234,183,1,149.89000000000001,2
17235,26,2,550.06,1
17236,13,6,916.13,0
17237,12,2,314.69,1
17238,3,17,3744.65,0
17239,313,1,382.5,2
17242,109,2,1135.04,1
17243,2,26,8676.85,0
17244,54,1,954.9,1
17245,205,1,171.45,2
17247,16,1,282.19,1
17248,121,1,318.65,1
17250,4,2,384.52,1
17251,363,1,283.28000000000003,2
17252,117,2,353.86,1
17253,19,1,178.26,1
17254,5,2,272.44,1
17255,41,2,298.41,1
17256,108,2,240.0,1
17259,149,2,603.37,1
17262,53,5,1253.3600000000001,0
17263,209,1,63.440000000000005,2
17265,139,2,562.9,1
17266,3,3,310.64,1
17267,128,2,317.62,1
17268,108,4,763.64,1
17272,43,4,2148.63,0
17274,36,1,111.97999999999999,1
17277,228,2,1065.3500000000001,2
17278,242,1,246.04,2
17279,58,1,187.82999999999998,1
17282,131,3,1703.41,1
17284,61,6,1652.58,0
17286,22,1,153.92,1
17287,27,7,1064.11,0
17288,10,7,1419.73,0
17289,32,3,944.41,1
17290,4,2,525.24,1
17291,309,1,550.8000000000001,2
17293,9,9,1875.1100000000001,0
17295,29,3,556.95,1
17297,18,1,131.78,1
17298,102,2,498.42,1
17299,12,4,669.11,1
17301,22,1,197.63,1
17302,15,5,1135.63,0
17303,362,1,250.04,2
17306,11,19,8631.31,0
17309,96,1,82.75,1
17311,79,2,1384.85,1
17312,139,3,644.3,1
17313,32,1,2328.84,1
17314,25,8,2527.92,0
17315,2,38,6292.26,0
17317,47,3,2600.34,0
17320,101,3,1200.6200000000001,1
17321,9,2,700.86,1
17323,16,7,921.07,0
17324,18,4,990.23,1
17325,281,1,96.8,2
17329,15,2,523.11,1
17330,23,2,363.9,1
17331,124,1,175.2,1
17333,86,1,494.25,1
17334,303,2,307.02,2
17337,152,4,2027.8700000000001,0
17338,18,8,6643.93,0
17339,95,2,243.36,1
17340,30,11,12353.29,0
17341,157,3,781.36,1
17343,356,1,193.64,2
17344,47,1,160.57,1
17345,16,4,537.74,1
17346,4,15,2676.56,0
17347,87,1,228.96,1
17348,15,5,1159.52,0
17349,180,1,110.75,2
17350,9,4,1286.07,0
17351,37,3,587.15,1
17353,130,2,1740.0,1
17354,51,1,1393.06,1
17356,312,1,178.22,2
17357,25,2,388.14,1
17358,304,2,365.85,2
17359,12,1,127.86,1
17360,18,3,585.79,1
17361,50,3,488.2,1
17362,240,2,312.23,2
17364,1,11,4481.18,0
17365,13,8,4801.56,0
17367,239,1,168.4,2
17368,24,8,1912.67,0
17370,73,4,446.18,1
17371,18,3,423.89,1
17372,41,8,1342.68,0
17373,41,4,646.92,1
17374,219,2,495.77,2
17375,200,3,400.1,2
17376,71,2,203.2,1
17377,24,20,4100.92,0
17379,12,1,404.66,1
17381,9,29,20275.61,0
17382,66,1,65.4,1
17383,5,1,199.29,1
17384,20,2,336.4,1
17385,15,1,261.11,1
17386,8,6,2686.42,0
17387,20,2,784.11,1
17388,78,4,1259.56,0
17389,1,34,31833.68,0
17391,164,2,508.8,1
17392,307,2,457.91,2
17394,220,1,203.86999999999998,2
17396,40,8,7330.8,0
17397,23,2,696.41,1
17398,115,3,653.38,1
17400,127,5,2129.96,0
17402,5,13,2633.85,0
17403,37,1,281.62,1
17405,2,3,1031.41,1
17406,334,3,2200.42,2
17408,164,1,32.65,2
17409,185,2,771.85,2
17410,17,5,1214.72,0
17411,13,3,778.94,1
17412,3,7,1258.06,0
17414,44,2,778.0,1
17415,80,1,507.84,1
17416,30,7,6893.42,0
17418,43,2,463.46000000000004,1
17419,12,12,4226.57,0
17420,51,3,598.83,1
17422,17,6,1979.37,0
17423,47,2,698.41,1
17425,20,2,759.17,1
17426,9,6,5037.26,0
17427,72,1,100.8,1
17428,1,28,17256.85,0
17429,129,3,524.9200000000001,1
17430,33,2,265.76,1
17431,314,1,403.3,2
17432,19,2,365.76,1
17433,89,1,303.15999999999997,1
17434,3,7,2373.82,0
17436,2,2,216.29999999999998,1
17438,254,1,388.45000000000005,2
17440,157,3,186.42000000000002,2
17442,37,6,2248.56,0
17446,177,2,120.9,2
17447,41,2,541.53,1
17449,3,7,2520.86,0
17450,9,46,194550.79,0
17451,2,7,1721.4,0
17453,18,2,486.71999999999997,1
17454,193,4,517.53,2
17455,204,1,131.7,2
17456,366,1,249.86,2
17457,127,5,1737.7,0
17458,16,1,316.5,1
17459,44,2,657.3,1
17460,95,6,622.4300000000001,1
17461,23,3,757.46,1
17462,61,2,675.69,1
17463,17,5,1896.41,0
17464,159,1,289.96000000000004,2
17466,11,2,763.28,1
17468,11,2,137.0,1
17469,17,5,1870.97,0
17470,45,5,1125.07,0
17472,192,3,710.29,2
17475,80,1,194.37,1
17480,78,1,511.82,1
17481,4,4,1255.59,0
17483,66,3,414.04,1
17486,262,1,396.87,2
17489,59,2,376.64,1
17490,1,7,2092.32,0
17491,2,10,3558.87,0
17492,249,1,374.57,2
17495,8,2,497.56,1
17496,359,1,271.05,2
17498,76,1,272.22,1
17499,290,1,622.88,2
17500,18,3,1138.0,1
17501,221,2,288.6,2
17502,10,4,689.1,1
17503,3,2,558.96,1
17504,207,9,2997.0299999999997,0
17505,162,2,1145.84,1
17506,76,1,302.2,1
17507,262,2,605.58,2
17509,58,8,6115.14,0
17510,25,1,308.48,1
17511,3,31,91062.38,0
17512,29,10,2924.9900000000002,0
17513,73,1,513.2,1
17514,129,1,208.65,1
17515,32,4,639.02,1
17516,16,5,768.08,0
17517,309,1,153.94,2
17519,18,6,1844.02,0
17520,54,1,546.81,1
17521,30,3,723.2099999999999,1
17522,2,5,1070.71,0
17523,12,4,652.74,1
17524,362,1,145.0,2
17525,360,1,422.70000000000005,2
17526,5,4,1195.8999999999999,0
17527,54,4,939.37,1
17528,2,8,3628.5,0
17530,2,10,2385.0,0
17531,191,1,296.7,2
17534,54,1,223.36,1
17535,281,1,164.4,2
17536,178,1,76.5,2
17537,30,2,897.62,1
17538,26,1,98.42,1
17540,25,2,578.9,1
17542,270,1,170.75,2
17545,44,3,645.96,1
17548,234,1,103.3,2
17549,24,2,148.86,1
17550,198,3,267.16,2
17551,360,1,306.84,2
17552,61,4,930.41,1
17553,130,1,1487.6,1
17554,2,5,1952.45,0
17555,20,2,483.26,1
17556,206,1,157.9,2
17557,15,3,541.46,1
17560,95,4,854.95,1
17561,20,1,167.62,1
17562,15,7,1122.38,0
17564,25,3,454.01,1
17566,9,2,901.21,1
17567,8,8,4331.48,0
17569,333,1,344.14,2
17571,51,4,1498.51,0
17572,72,4,226.75000000000003,1
17573,30,3,380.6,1
17574,243,1,185.65,2
17576,9,19,3622.68,0
17578,219,1,143.45999999999998,2
17579,5,3,448.90000000000003,1
17580,253,3,215.72,2
17581,1,25,11045.04,0
17582,237,1,175.27,2
17584,8,2,1242.3,1
17585,110,4,1133.07,1
17588,101,3,1240.2,1
17589,61,4,2404.17,0
17590,3,3,1479.22,1
17591,74,7,2225.9700000000003,0
17593,4,5,3927.34,0
17594,86,2,993.18,1
17595,13,2,388.79,1
17596,24,7,2827.93,0
17597,214,1,2044.3700000000001,2
17600,18,1,161.67000000000002,1
17601,240,1,116.00999999999999,2
17602,3,6,5102.97,0
17603,79,1,394.72,1
17604,218,2,309.36,2
17608,34,2,193.42,1
17609,41,5,1112.22,0
17611,8,15,3984.22,0
17612,54,6,2048.45,0
17613,23,14,4559.150000000001,0
17614,58,1,390.07,1
17615,131,3,329.6,1
17616,174,3,571.1999999999999,2
17618,6,3,971.58,1
17619,313,1,218.52,2
17620,60,1,81.44,1
17621,22,3,1379.9,1
17623,33,1,527.0500000000001,1
17624,15,2,843.48,1
17625,19,4,2047.0,0
17628,82,1,75.75,1
17629,6,8,1814.12,0
17630,170,2,503.59999999999997,2
17631,2,3,528.33,1
17633,32,4,1324.84,0
17634,37,9,2361.9700000000003,0
17636,20,1,285.56,1
17637,32,2,547.0600000000001,1
17639,277,1,108.5,2
17640,87,1,621.66,1
17642,120,2,712.29,1
17643,374,1,101.55,2
17644,2,11,2895.64,0
17646,220,3,1008.39,2
17647,66,1,133.06,1
17648,61,4,1797.5,0
17649,139,1,868.49,1
17650,22,1,166.08,1
17651,12,10,3945.0,0
17652,26,12,4867.72,0
17653,37,4,1207.56,0
17654,278,1,117.55,2
17655,11,7,2638.94,0
17656,74,5,1674.69,0
17658,26,2,595.42,1
17659,18,12,2999.46,0
17660,142,1,196.0,2
17663,26,7,1802.91,0
17664,19,2,604.64,1
17666,4,2,728.16,1
17667,67,5,2055.51,0
17668,2,2,347.75,1
17669,43,7,3406.7200000000003,0
17670,228,1,205.7,2
17671,16,4,1572.71,0
17672,51,2,3178.17,0
17673,2,6,1629.12,0
17674,75,2,551.04,1
17675,2,31,20374.28,0
17676,5,6,1387.68,0
17677,2,30,16363.23,0
17678,264,1,298.11,2
17679,53,2,1992.1100000000001,1
17680,24,1,184.4,1
17682,11,6,2474.33,0
17684,44,1,239.41,1
17685,17,7,3191.53,0
17686,8,7,5739.46,0
17690,31,15,4757.95,0
17691,359,2,290.40000000000003,2
17692,128,4,740.9399999999999,1
17693,138,1,200.47,1
17694,142,1,283.12,1
17695,132,2,765.34,1
17696,39,8,2285.71,0
17697,237,1,338.95,2
17698,261,1,154.95,2
17700,17,4,2534.64,0
17701,253,1,417.95,2
17702,31,4,1824.37,0
17703,36,3,798.74,1
17704,169,2,885.19,1
17705,4,9,1823.52,0
17706,5,17,10504.49,0
17707,186,2,152.4,2
17708,188,2,267.08,2
17709,170,1,137.45,2
17711,11,2,385.1,1
17712,45,1,522.91,1
17714,321,1,153.0,2
17715,201,1,326.4,2
17716,23,11,5655.99,0
17718,233,1,139.35,2
17719,38,15,5396.04,0
17720,27,4,1195.94,0
17722,97,4,2424.04,0
17723,128,6,3276.4000000000005,0
17724,72,3,1033.0,1
17725,17,11,3439.08,0
17727,16,1,1060.25,1
17728,4,3,2876.01,0
17730,4,13,5298.4800000000005,0
17731,80,4,1240.11,0
17732,373,1,303.97,2
17733,39,2,692.19,1
17734,54,3,700.63,1
17735,3,19,13110.02,0
17736,10,3,377.44,1
17737,10,2,168.24,1
17738,20,4,1879.05,0
17739,12,7,2791.35,0
17742,114,2,355.11,1
17744,4,6,2322.4,0
17746,241,1,110.25,2
17747,113,1,71.4,1
17749,179,2,674.52,2
17750,6,9,1797.57,0
17752,360,1,80.64,2
17754,1,5,1772.26,0
17757,2,30,5605.29,0
17758,20,8,3456.7000000000003,0
17759,18,3,834.99,1
17760,22,2,287.59,1
17761,33,1,712.78,1
17763,264,1,15.0,2
17764,51,2,818.8199999999999,1
17765,159,3,371.88,1
17767,16,1,271.2,1
17768,9,3,2273.1800000000003,0
17769,13,10,3997.98,0
17770,199,5,1143.27,0
17771,57,2,245.81,1
17772,11,2,182.77,1
17774,97,4,1225.41,1
17775,255,1,56.4,2
17777,25,3,665.86,1
17779,22,3,658.57,1
17781,160,2,188.02,2
17783,73,2,283.47,1
17785,54,1,131.94,1
17786,86,2,278.74,1
17787,153,4,1865.19,0
17788,74,2,1117.9,1
17789,282,1,225.9,2
17790,27,14,1965.55,0
17791,30,1,106.1,1
17793,26,1,323.04,1
17795,180,2,350.39,2
17796,41,4,697.9,1
17797,23,3,780.43,1
17799,23,10,3055.93,0
17800,38,9,1199.01,0
17802,83,3,1285.04,1
17805,74,1,512.31,1
17806,12,1,546.04,1
17809,17,12,5411.91,0
17811,5,39,7837.7300000000005,0
17812,13,4,732.16,1
17813,15,5,1770.8799999999999,0
17816,37,4,36.56,1
17817,5,3,387.68,1
17819,72,7,3704.87,0
17824,52,1,298.4,1
17827,6,5,1995.46,0
17830,2,3,398.7,1
17831,34,1,35.400000000000006,1
17832,50,1,155.37,1
17835,3,3,350.64,1
17836,48,1,110.21000000000001,1
17837,43,8,1593.38,0
17838,27,5,2779.3,0
17839,43,1,338.8,1
17841,2,124,40991.57,0
17843,304,1,205.48,2
17846,86,1,2033.1,1
17848,82,9,901.1999999999999,0
17849,219,4,605.8000000000001,2
17850,373,34,5391.21,0
17852,12,2,114.34,1
17854,186,2,311.26,2
17855,373,1,208.97,2
17856,2,4,1418.03,0
17857,5,23,26879.04,0
17858,6,12,5155.66,0
17859,305,1,148.21,2
17860,369,1,252.8,2
17861,4,8,2100.8,0
17862,324,1,330.9,2
17863,60,6,3160.0,0
17864,13,3,597.5,1
17865,31,20,10526.32,0
17866,143,1,329.65,1
17867,31,6,1197.1000000000001,0
17869,108,5,428.18,1
17870,3,12,1894.35,0
17871,205,1,155.9,2
17873,81,5,1859.16,0
17874,186,6,683.46,1
17877,171,1,237.61,2
17878,44,1,379.45,1
17879,174,1,178.51999999999998,2
17880,365,1,458.92,2
17881,305,1,133.35000000000002,2
17883,4,4,671.77,1
17884,4,4,717.45,1
17885,13,1,190.19,1
17886,32,3,899.61,1
17887,130,1,111.35,2
17888,22,8,726.05,0
17889,213,2,203.87,2
17890,323,2,602.09,2
17891,163,1,203.85999999999999,2
17892,57,3,244.1,1
17893,226,1,112.25,2
17894,72,8,1119.81,0
17895,45,1,98.0,1
17896,24,1,256.32,1
17897,173,3,566.6,1
17898,86,2,152.06,1
17899,160,1,155.8,2
17900,191,2,112.19999999999999,2
17901,30,1,110.38,1
17904,22,1,191.67,1
17905,72,4,800.24,1
17906,248,1,72.9,2
17908,374,1,243.28,2
17911,10,1,366.23,1
17912,311,5,311.01,2
17913,59,2,411.6,1
17914,4,1,336.43,1
17917,46,3,341.28,1
17919,89,1,1304.04,1
17920,5,17,4204.1,0
17921,65,4,826.52,1
17923,283,1,207.50000000000003,2
17924,12,7,2962.5,0
17925,373,1,244.08,2
17926,134,2,397.29,1
17928,46,2,212.54,1
17929,12,4,843.0,1
17930,36,5,1740.48,0
17931,135,2,408.36,1
17932,30,3,1331.57,1
17934,52,2,704.25,1
17935,139,2,145.79,1
17936,6,1,389.84,1
17937,9,7,4301.22,0
17939,160,1,99.14,2
17940,50,10,4106.4400000000005,0
17941,131,1,304.56,1
17942,8,1,77.50000000000001,1
17946,234,2,149.57999999999998,2
17947,38,1,176.68,1
17948,148,1,358.56000000000006,1
17949,2,45,58510.48,0
17950,73,3,482.2,1
17951,40,3,1008.5400000000001,1
17954,6,12,2332.72,0
17955,199,4,557.3,2
17956,250,1,12.75,2
17957,67,1,111.68,1
17958,117,1,508.4599999999999,1
17960,172,1,73.78,2
17961,22,39,1296.44,0
17962,143,1,102.83,2
17964,32,2,471.7,1
17965,38,14,2622.57,0
17966,38,5,1098.43,0
17967,372,1,123.07,2
17968,374,1,277.35,2
17969,167,2,228.2,2
17970,212,1,582.59,2
17972,242,1,136.04,2
17973,52,1,337.04,1
17974,25,3,740.79,1
17975,16,13,4488.81,0
17976,373,1,353.19,2
17977,30,1,288.14,1
17978,366,1,300.91999999999996,2
17979,36,4,757.71,1
17980,166,3,811.45,1
17984,146,1,152.68,2
17985,23,1,634.95,1
17986,57,1,20.8,1
17987,186,1,198.57,2
17988,12,7,201.12,1
17990,237,3,630.84,2
17991,226,2,93.35,2
17994,122,4,678.49,1
17995,282,1,76.1,2
17997,75,8,1970.6699999999998,0
17999,38,2,382.06,1
18001,13,2,417.23,1
18004,363,1,169.47,2
18005,4,2,249.72,1
18006,24,1,444.68,1
18008,71,9,2116.19,0
18009,236,1,257.34,2
18010,257,1,174.8,2
18011,374,1,102.78999999999999,2
18013,156,2,187.29,2
18014,29,1,166.42,1
18015,5,1,120.03,1
18016,33,5,1483.56,0
18017,82,3,523.0,1
18018,109,2,122.14,1
18019,52,1,38.45,1
18022,36,1,668.11,1
18024,153,2,389.78,1
18027,99,1,115.31,1
18030,5,2,230.64999999999998,1
18032,335,1,73.5,2
18033,66,1,97.97,1
18034,22,2,422.88,1
18035,36,3,730.4,1
18036,33,3,405.62,1
18037,155,6,70.02,2
18040,20,2,357.20000000000005,1
18041,12,21,4183.39,0
18042,54,1,165.04999999999998,1
18043,25,3,559.51,1
18044,5,10,2088.6,0
18045,46,1,189.4,1
18048,204,2,172.29000000000002,2
18050,360,1,74.4,2
18053,71,1,300.02,1
18055,8,10,6784.1900000000005,0
18056,289,1,363.65,2
18058,10,1,170.16,1
18059,24,3,306.46,1
18061,22,10,2119.41,0
18062,174,3,720.52,1
18064,134,2,814.0,1
18065,6,14,2392.83,0
18066,76,1,318.0,1
18067,41,1,396.33,1
18068,290,1,101.69999999999999,2
18069,27,5,2036.67,0
18071,258,2,453.0,2
18072,186,1,247.44,2
18073,115,12,3877.5200000000004,0
18074,374,1,489.6,2
18075,24,10,2611.75,0
18077,9,11,2633.0099999999998,0
18078,218,2,336.13,2
18079,46,4,3651.97,0
18080,19,2,1231.5,1
18081,37,3,343.45,1
18082,26,1,703.37,1
18084,17,1,90.47999999999999,1
18085,331,2,689.95,2
18086,275,1,101.34,2
18087,99,2,4055.7199999999993,0
18088,62,1,167.67000000000002,1
18092,3,11,9068.26,0
18093,94,4,2106.52,0
18094,82,7,3017.3,0
18095,313,2,580.0500000000001,2
18096,12,3,911.15,1
18097,8,6,2697.8,0
18099,128,1,168.31,1
18101,12,2,223.65,1
18102,1,60,259657.3,0
18104,38,1,754.64,1
18105,38,1,113.48000000000002,1
18106,330,1,430.7,2
18108,255,1,271.0,2
18109,2,26,8052.97,0
18110,20,1,236.3,1
18112,13,2,352.69,1
18113,369,1,76.32000000000001,2
18114,291,1,220.1,2
18116,68,8,1418.03,0
18117,26,1,320.72,1
18118,11,26,5653.82,0
18119,368,1,181.12,2
18120,215,1,111.15,2
18121,150,2,673.1,1
18122,9,6,1826.21,0
18123,25,2,589.4399999999999,1
18125,30,4,1142.99,0
18126,61,1,206.82999999999998,1
18127,20,3,348.73,1
18129,244,1,112.55000000000001,2
18130,16,3,1059.39,1
18133,213,1,931.4999999999999,2
18135,30,5,681.9100000000001,1
18136,64,3,784.33,1
18138,296,1,152.65,2
18139,18,6,8438.34,0
18142,158,2,1019.52,1
18143,117,2,1000.16,1
18144,8,12,2888.75,0
18145,13,4,2861.55,0
18146,141,2,160.35000000000002,1
18147,46,2,179.33999999999997,1
18149,51,3,612.0799999999999,1
18150,33,3,566.58,1
18151,135,2,653.35,1
18154,4,2,399.19,1
18155,76,3,371.62,1
18156,13,2,734.94,1
18158,10,2,453.4,1
18159,302,1,530.15,2
18160,58,2,638.0600000000001,1
18161,16,5,1618.69,0
18164,38,1,399.65000000000003,1
18165,178,1,302.46000000000004,2
18167,24,3,1384.8600000000001,1
18168,177,6,1169.94,0
18169,61,1,202.65,1
18170,34,3,980.31,1
18171,59,5,1231.31,0
18172,15,20,7561.68,0
18173,87,4,2106.84,0
18174,8,1,104.0,1
18176,359,1,476.35,2
18177,32,6,1341.42,0
18178,129,4,1590.81,0
18179,10,6,1793.17,0
18180,5,6,1843.75,0
18181,25,1,382.8,1
18183,228,2,632.07,2
18184,16,1,49.8,1
18185,250,1,304.25,2
18188,16,3,2001.04,0
18189,78,2,1090.24,1
18190,193,2,284.46000000000004,2
18191,262,1,207.79999999999998,2
18192,72,1,957.97,1
18193,166,1,243.76,2
18194,83,1,973.8399999999999,1
18196,96,2,689.13,1
18198,5,17,5425.56,0
18200,107,1,163.8,1
18202,200,3,1396.99,2
18203,158,1,160.42000000000002,2
18204,72,3,1993.7,0
18205,37,2,517.36,1
18209,29,1,139.10000000000002,1
18210,2,6,2621.38,0
18211,26,5,600.07,1
18212,327,1,248.42,2
18213,237,1,232.48000000000002,2
18215,90,1,299.34000000000003,1
18216,32,1,481.75,1
18217,30,2,621.75,1
18218,212,2,662.08,2
18219,3,10,2069.77,0
18220,227,1,305.28000000000003,2
18221,23,5,1041.61,0
18222,93,1,443.0,1
18223,5,14,6484.54,0
18224,264,1,158.95000000000002,2
18225,4,12,5509.12,0
18226,45,11,5228.05,0
18227,218,1,93.75,2
18228,57,2,779.9,1
18229,12,20,7276.900000000001,0
18230,10,7,2810.2000000000003,0
18231,193,5,2083.27,0
18232,82,4,592.97,1
18233,326,1,440.0,2
18235,72,3,1796.48,1
18236,30,6,882.24,0
18237,3,5,987.1,0
18239,219,5,1561.6100000000001,0
18240,47,1,422.58,1
18241,10,17,2073.09,0
18242,73,4,2232.4900000000002,0
18245,8,7,2567.06,0
18246,24,2,596.1,1
18248,123,2,804.02,1
18249,18,1,95.34,1
18250,311,1,349.27,2
18251,88,1,4314.72,1
18252,51,2,526.67,1
18255,90,1,103.3,1
18257,40,8,2337.63,0
18259,25,3,2338.6000000000004,0
18260,173,6,2643.2000000000003,0
18261,44,2,324.24,1
18262,141,1,149.48,2
18263,26,3,1213.1599999999999,1
18265,73,2,801.51,1
18268,135,1,25.5,2
18269,367,1,168.6,2
18270,39,2,283.15,1
18272,3,6,3078.58,0
18273,3,3,204.0,1
18274,31,1,175.92,1
18276,44,1,335.86,1
18277,59,1,110.38,1
18278,74,1,173.9,1
18280,278,1,180.60000000000002,2
18281,181,1,80.82,2
18282,8,2,178.05,1
18283,4,16,2094.88,0
18287,43,3,1837.28,0
